locality,sub_locality,street_name,postcode
Long Mountain,E.D.C.  A,,20807
Long Mountain,E.D.C.  B,,20808
Long Mountain,L'Industrie,,20810
Long Mountain,Les Mariannes,,20809
Long Mountain,Morc. Baillache,,20811
Long Mountain,Morc. Nouvelle,,20812
Long Mountain,Robinson (Left Side),,20813
Long Mountain,Valton,,20814
Le Morne,Dilo Pourie,,91201
Le Morne,La Prairie,,91204
Le Morne,Le Morne Brabant,,91202
Le Morne,Le Morne Village,,91203
Le Morne,Morc Gambien,,91205
Laventure,Laventure,,41001
Mapou,Cite S.I.L.W.F,,31801
Mapou,Ferret,,31802
Mapou,Labourdonnais,,31803
Mapou,Mapou,,31804
Mapou,Morc B.Plateau,,31805
Mapou,Morc BelleVue,,31806
Mapou,Morc Hiilside,,31807
Mapou,NHDC,,31808
Lalmatie,Belvedere,,42603
Lalmatie,Grand Bas Fond(southern part),,42604
Lalmatie,Lalmatie,,42601
Lalmatie,Mission Cross,,42602
La Laura / Malenga,La Laura,,80501
La Laura / Malenga,LA LAURA/Riv Baptiste,,80502
La Laura / Malenga,Malinga,,80503
La Gaulette,Coteau Raffin,,91101
La Gaulette,La Gaulette,,91102
La Gaulette,Morc Desveaux,,91103
La Gaulette,Morc La Fleche,,91104
La Flora,Bostom Rd,,61701
La Flora,Cooperative Rd,,61702
La Flora,Kanhye Rd,,61703
La Flora,La Flora,,61704
La Flora,Matoo Rd,,61705
La Flora,Pamplemousses Rd,,61706
La Flora,Rioux,,61707
La Flora,Seebaruth Rd,,61708
L'Esperance Trebuchet,L'Esperance Trebuchet,,30301
L'Escalier,Allée Jacques,,61401
L'Escalier,Camp La Hache,,61402
L'Escalier,Camp Tagore,,61403
L'Escalier,Charles Rd,,61404
L'Escalier,Chattorgoon,,61405
L'Escalier,Cite EDC,,61406
L'Escalier,Cite Longtill,,61407
L'Escalier,Cite Paul & Virginie,,61408
L'Escalier,L'Escalier,,61412
L'Escalier,La Barraque S.E,,61409
L'Escalier,La Chapelle,,61410
L'Escalier,La Sourdine,,61411
L'Escalier,Morc Barbe,,61413
L'Escalier,Morc La Sourdine,,61414
L'Escalier,Morc Tagore,,61415
L'Escalier,Savannah,,61416
L'Escalier,Savannah S.E,,61417
Gros Cailloux,Croisee Chebel,,90701
Gros Cailloux,Gros Cailloux,,90702
Gros Cailloux,Morc Domah,,90703
Grande Retraite,Bois d'Oiseaux,,43302
Grande Retraite,Petite retraite,,43303
L'Avenir,Beau Bois,,80401
L'Avenir,L'Avenir,,80402
Grand Sable,Camp Balma,,50601
Grand Sable,Camp Pierre,,50602
Grand Sable,Grand Sable,,50603
Grand Sable,Petit Sable,,50604
Grand Sable,Plaine Des Roches,,50605
Grand Sable,Pointe Des Roches,,50606
Grand Bois,Allee Jacques,,60501
Grand Bois,Camp Bananes,,60502
Grand Bois,College Lane,,60503
Grand Bois,Fazerally Road,,60504
Grand Bois,"Grand Bois + boolaky road
",,60505
Grand Bois,La Forge Road,,60506
Grand Bois,"Le Grand Road
",,60507
Grand Bois,Media,,60508
Grand Bois,Morc SIT,,60509
Grand Bois,N.H.D.C Grand Bois,,60510
Grand Bois,N.H.D.C Legrand,,60511
Grand Bois,Old Savanne Rd,,60512
Grand Bois,Sewsagur Rd,,60513
Grand Bois,Young Tow,,60514
Grand Bay,Aquamarine,,30501
Grand Bay,Bain Boeuf,,30503
Grand Bay,Bazar,,30502
Grand Bay,Beau Manguier,,30504
Grand Bay,Camp Carol,,30512
Grand Bay,Camp Harel,,30505
Grand Bay,Camp Huradon,,30509
Grand Bay,Camp Lamour,,30511
Grand Bay,Chemin Vingt Pied,,30513
Grand Bay,Cite CHA,,30507
Grand Bay,Cite EDC,,30506
Grand Bay,Cite Lumiere,,30508
Grand Bay,Coastal Rd,,30510
Grand Bay,Dodo Square,,30514
Grand Bay,La Croisette,,30517
Grand Bay,La Mare Ronde,,30518
Grand Bay,Les Bougainvilliers,,30516
Grand Bay,Les Flamants,,30519
Grand Bay,Macumba,,30544
Grand Bay,Mont Choisy (s.e),,30525
Grand Bay,Mont Choisy Shopping Mall,,30527
Grand Bay,Morc Berth,,30526
Grand Bay,Morc Boucan,,30529
Grand Bay,Morc Chetty,,30537
Grand Bay,Morc Comty,,30541
Grand Bay,Morc Foondun,,30533
Grand Bay,Morc Honore,,30530
Grand Bay,Morc Jaulim,,30540
Grand Bay,Morc Jitsing,,30542
Grand Bay,Morc Le Caleche,,30531
Grand Bay,Morc Le Corsaire,,30524
Grand Bay,Morc Martin,,30528
Grand Bay,Morc Oreb,,30539
Grand Bay,Morc Raffray (a),,30520
Grand Bay,Morc Raffray (b),,30521
Grand Bay,Morc Raffray (c) ,,30522
Grand Bay,Morc Raffray (d),,30523
Grand Bay,Morc Ramdin,,30543
Grand Bay,Morc Swan,,30532
Grand Bay,Morc Toorabally,,30535
Grand Bay,Morc Unicorn,,30534
Grand Bay,Morc Villa Pereybere,,30538
Grand Bay,Moulin Casse,,30536
Grand Bay,Oasis 2 (res),,30545
Grand Bay,Pereybere,,30546
Grand Bay,Pointe D'Azur,,30547
Grand Bay,Racket,,30549
Grand Bay,Richmond Hill,,30548
Grand Bay,Sottise,,30550
Grand Bay,Super U,,30551
Grand Bel Air,Grand Bel Air,,50301
Goodlands,Arya Mandir,,30401
Goodlands,Astoria,,30402
Goodlands,Balkan,,30403
Goodlands,Bois Rouge,,30404
Goodlands,CEB Sq,,30405
Goodlands,Cite Ste Claire,,30406
Goodlands,Domaine du Moulin,,30407
Goodlands,Madame Azor,,30408
Goodlands,Mamzelle Jeanne (Wlk II) &  (Wlk III),,30409
Goodlands,Mapon Leclezio,,30410
Goodlands,Morc Petit Village,,30411
Goodlands,Morc St Antoine,,30412
Goodlands,Mosque Sq,,30413
Goodlands,New Morc Goodlands,,30414
Goodlands,Petit Village,,30415
Goodlands,Plateau,,30416
Goodlands,Railway Sq,,30417
Goodlands,Reservoir,,30418
Goodlands,Soobany Sq,,30419
Goodlands,St Antoine Industrial Zone,,30420
Goodlands,Triangle ,,30421
G.R.S.E,ANAHITA IRS+HOTEL,,40901
G.R.S.E,Beau Champ,,40902
G.R.S.E,Beau Champ S.E (ALTEO),,40903
G.R.S.E,Camp Pecheurs,,40904
G.R.S.E,FOUR SEASONS+HOTEL,,40905
G.R.S.E,Grande River South East,,40906
G.R.S.E,Morc  VRS,,40907
G.R.S.E,Quartier,,40908
Le Hochet,Cite C.H.A,,21801
Le Hochet,Cite Roma,,21802
Le Hochet,Jumbo,,21803
Le Hochet,La Fontaine 23,,21804
Le Hochet,Le Hochet,,21805
Le Hochet,Morc Manick,,21809
Le Hochet,Morc Motee,,21810
Le Hochet,Morc. Foondun,,21806
Le Hochet,Morc. Goolamally 1,,21807
Le Hochet,Morc. Goolamally 2,,21808
Le Hochet,Morc. Raffray 2,,21812
Le Hochet,Morc.Raffray 1,,21811
Le Hochet,Riche Terre,,21813
Le Hochet,Riche Terre Ind Zone,,21814
Le Hochet,Terre Rouge (village),,21815
Grand Gaube,Arya Mandir,,30601
Grand Gaube,Batie,,30602
Grand Gaube,Butte a L'Herbe,,30603
Grand Gaube,Calodyne,,30604
Grand Gaube,Camp Corail ,,30605
Grand Gaube,Camp Madras,,30606
Grand Gaube,Camp Petrol,,30607
Grand Gaube,Cite EDC,,30609
Grand Gaube,Citerne,,30608
Grand Gaube,Complex Melville No 1,,30611
Grand Gaube,Complex Melville No 2,,30612
Grand Gaube,Complex Melville No 3,,30613
Grand Gaube,Complex Melville No 4,,30614
Grand Gaube,Complex Paul et Virginie,,30610
Grand Gaube,Couacaud,,30615
Grand Gaube,Germain,,30616
Grand Gaube,Grand Gaube,,30617
Grand Gaube,John Kennedy,,30618
Grand Gaube,La Lucie Residence,,30619
Grand Gaube,Morc Agnis Phase 1,,30620
Grand Gaube,Nelson,,30621
Grand Gaube,Pere Glorieux,,30622
Grand Gaube,Quartier des Lauriers,,30623
Grand Gaube,Sin Fat,,30625
Grand Gaube,St Jean Bosco,,30624
Grand Gaube,St Joseph Roc en Roc,,30626
Grand Gaube,St Michel,,30627
Fond du Sac,Fond du Sac East,,20601
Fond du Sac,Fond du Sac West,,20602
Fond du Sac,Morc Dilchand,,20603
Ecroignard,Ecroignard,,40801
Flic en Flac,Carriere,,90501
Flic en Flac,Flic en Flac,,90502
Flic en Flac,Hilton Hotel,,90503
Flic en Flac,La Pirogue,,90504
Flic en Flac,Manguiers,,90505
Flic en Flac,Morc Anna 1,,90506
Flic en Flac,Morc Anna 2,,90507
Flic en Flac,Morc Bismic,,90508
Flic en Flac,Morc de Chazal,,90509
Flic en Flac,Morc Palmyre,,90514
Flic en Flac,Morc Safeland 1,,90511
Flic en Flac,Morc Safeland 2,,90512
Flic en Flac,Morc Safeland 3,,90513
Flic en Flac,Mouettes,,90510
Flic en Flac,Residence St Jacques,,90515
Flic en Flac,Sand Hotel,,90516
Flic en Flac,Sofitel Hotel,,90517
Flic en Flac,Souffleurs,,90518
Flic en Flac,Taj and Mahadhiva Hotel,,90519
Flic en Flac,Tourtereaux,,90520
Flic en Flac,Wolmar,,90521
FOREST - SIDE,CAMP BOMBAY,Dr Bour St,74401
FOREST - SIDE,CAMP LAGESSE,Camp Lagesse Lane,74402
FOREST - SIDE,CAMP LAGESSE,Derby Lane,74402
FOREST - SIDE,CAMP LAGESSE,Derby St South (from G Colin to C lagesse),74402
FOREST - SIDE,CAMP LAGESSE,G Duval St from Melish to C Lagesse Lane,74402
FOREST - SIDE,CAMP LAGESSE,Lagesse Lane,74402
FOREST - SIDE,CAMP LAGESSE,Melish St,74402
FOREST - SIDE,CAMP LE JUGE,Bakurally St,74403
FOREST - SIDE,CAMP LE JUGE,Camp le Juge St,74403
FOREST - SIDE,CELICOURT ANTELME,Acajou Lane,74444
FOREST - SIDE,CELICOURT ANTELME,Celicourt Antelme,74444
FOREST - SIDE,CELICOURT ANTELME,Finch Lane (Imp Raffray),74444
FOREST - SIDE,CELICOURT ANTELME,Garage UBS,74444
FOREST - SIDE,CELICOURT ANTELME,Impasse Bissessur,74444
FOREST - SIDE,CELICOURT ANTELME,Imperial College,74444
FOREST - SIDE,CELICOURT ANTELME,Marygold St,74444
FOREST - SIDE,CELICOURT ANTELME,Orchidee,74444
FOREST - SIDE,CELICOURT ANTELME,Royal Road from Fire Stn to Pasteur,74444
FOREST - SIDE,CITE ATLEE,Ampere Ave,74405
FOREST - SIDE,CITE ATLEE,Daffodil St,74405
FOREST - SIDE,CITE ATLEE,Greenwood Ave,74405
FOREST - SIDE,CITE ATLEE,Gustave Colin (south) from Ampere St to street F,74405
FOREST - SIDE,CITE ATLEE,J.S Rennie St,74405
FOREST - SIDE,CITE ATLEE,Jean XX1 Ave,74405
FOREST - SIDE,CITE ATLEE,Street F,74405
FOREST - SIDE,CITE ATLEE,Street G,74405
FOREST - SIDE,CITE CAMP LE JUGE,Gustave Colin (south) from Oak ave to Rivulet,74406
FOREST - SIDE,CITE CAMP LE JUGE,Gustave Colin (south) from Oak ave to Rivulet),74406
FOREST - SIDE,CITE CAMP LE JUGE,Ebony,74406
FOREST - SIDE,CITE CAMP LE JUGE,Oaks,74406
FOREST - SIDE,CITE JOACHIM,Ampere Street,74508
FOREST - SIDE,CITE JOACHIM,Blakett St.,74508
FOREST - SIDE,CITE JOACHIM,Curie Street,74508
FOREST - SIDE,CITE JOACHIM,Darwin Street,74508
FOREST - SIDE,CITE JOACHIM,Edison Street,74508
FOREST - SIDE,CITE JOACHIM,Halley Street,74508
FOREST - SIDE,CITE JOACHIM,Ingersol Street,74508
FOREST - SIDE,CITE JOACHIM,St.F,74508
FOREST - SIDE,CITE JOACHIM,St.G,74508
FOREST - SIDE,CITE LA BRASSERIE,Bach Lane,74409
FOREST - SIDE,CITE LA BRASSERIE,Chopin Lane,74409
FOREST - SIDE,CITE LA BRASSERIE,La Brasserie Rd (south) of Cite La Brasserie,74409
FOREST - SIDE,CITE LA BRASSERIE,Mozart lane,74409
FOREST - SIDE,CITE LA BRASSERIE,Schubert  lane,74409
FOREST - SIDE,CITE LA BRASSERIE,Strauss lane,74409
FOREST - SIDE,CITE ST LUC,Bambous lane,74410
FOREST - SIDE,CITE ST LUC,Cactus lane,74410
FOREST - SIDE,CITE ST LUC,Goyaviers lane,74410
FOREST - SIDE,CITE ST LUC,Ravenal lane,74410
FOREST - SIDE,CITE ST LUC,Sapins lane,74410
FOREST - SIDE,CITE ST LUC,Sir G.Duval St bordering Cite St Luc,74410
FOREST - SIDE,FLAT CEZANNE,,74511
FOREST - SIDE,FLAT RAMDENEE,,74512
FOREST - SIDE,FORST- SIDE 1,G.Froppier (east) from G.Colin to G.Bestel,74513
FOREST - SIDE,FORST- SIDE 1,Gustave Bestel Street,74513
FOREST - SIDE,FORST- SIDE 1,Impasse Derby,74513
FOREST - SIDE,FORST- SIDE 1,Mercury lane,74513
FOREST - SIDE,FORST- SIDE 1,Netupe lane,74513
FOREST - SIDE,FORST- SIDE 1,Impasse Goranah,74513
FOREST - SIDE,FORST- SIDE 1,Bonnefin St from Royal Rd to  G.Froppier St,74513
FOREST - SIDE,FORST- SIDE 1,Camp Franky (Garda) lane,74513
FOREST - SIDE,FORST- SIDE 1,Mahogany lane,74513
FOREST - SIDE,FORST- SIDE 1,S.Pydiah St,74513
FOREST - SIDE,FORST- SIDE 1,G.Colin north from Roya Rd to Froppier,74513
FOREST - SIDE,FORST- SIDE 1,Royal Rd from G. Colin  St to Le Printemps,74513
FOREST - SIDE,FORST- SIDE 1,Derby St from G.Colin St to F.Bonnefin St,74513
FOREST - SIDE,FORST- SIDE 2,Appanah lane,74514
FOREST - SIDE,FORST- SIDE 2,Chandrayah lane,74514
FOREST - SIDE,FORST- SIDE 2,Chandrayah lane 2,74514
FOREST - SIDE,FORST- SIDE 2,Dr H. Robert St (south) ,74514
FOREST - SIDE,FORST- SIDE 2,Frederic Bonnefin Street from Froppier to Joachim,74514
FOREST - SIDE,FORST- SIDE 2,G.Froppier (west) from Colin to H.Robert,74514
FOREST - SIDE,FORST- SIDE 2,G.Colin Street from Margeot to Froppier (north side),74514
FOREST - SIDE,FORST- SIDE 2,Haut plateau Lane (from H.Robert to Darwin),74514
FOREST - SIDE,FORST- SIDE 2,Impasse Benoit,74514
FOREST - SIDE,FORST- SIDE 2,Impasse G.Bestel,74514
FOREST - SIDE,FORST- SIDE 2,Impasse Loumeau,74514
FOREST - SIDE,FORST- SIDE 3,Maabar Lane,74514
FOREST - SIDE,FORST- SIDE 4,Morc Laurent lane,74514
FOREST - SIDE,FORST- SIDE 5,Poivre Street,74514
FOREST - SIDE,HENRI ROBERT-north (WARD 2),,74215
FOREST - SIDE,ICERY    ,3 Filling Stations (La Vigie),74416
FOREST - SIDE,ICERY    ,Carosin lane,74416
FOREST - SIDE,ICERY    ,Decaen (east),74416
FOREST - SIDE,ICERY    ,Forest Side SSS,74416
FOREST - SIDE,ICERY    ,SBM Park,74416
FOREST - SIDE,L'OKANA,Impasse Maurel,74422
FOREST - SIDE,L'OKANA,L'Okana Road,74422
FOREST - SIDE,LA BASSERIE (north),,74537
FOREST - SIDE,lA BASSERIE (south),,74445
FOREST - SIDE,LA CROIX,Cite Harel 1+ 2,74419
FOREST - SIDE,LA CROIX,Bld Victoria,74419
FOREST - SIDE,LA CROIX,La Croix lane,74419
FOREST - SIDE,LA CROIX,E. Nemorin,74419
FOREST - SIDE,LA CROIX,Ethnicity,74419
FOREST - SIDE,LA CROIX,Cure St from Nemorin to Ethnicity,74419
FOREST - SIDE,LA CROIX,Seeneevassen St,74419
FOREST - SIDE,LA CROIX,Seeneevassen lane,74419
FOREST - SIDE,LES AUBINEAUX,,74420
FOREST - SIDE,LOCAL GOVT SERVICE COMMISSION,,74421
FOREST - SIDE,LOUIS PASTERUR,Pasteur,74423
FOREST - SIDE,LOUIS PASTERUR,Swastica,74423
FOREST - SIDE,LOUIS PASTERUR,Ex MBC,74423
FOREST - SIDE,MAGNOLIAS FLATS,Royal Road East  from Magniola  to Pasteur,74424
FOREST - SIDE,MAURICE MARTIN,Maurice Martin,74425
FOREST - SIDE,MAURICE MARTIN,Decaen ,74425
FOREST - SIDE,MORC ANTELME,Barnet,74447
FOREST - SIDE,MORC ANTELME,Barrow (Barlow),74447
FOREST - SIDE,MORC ANTELME,Bristol,74447
FOREST - SIDE,MORC ANTELME,Corby,74447
FOREST - SIDE,MORC ANTELME,Hamilton,74447
FOREST - SIDE,MORC ANTELME,Maidstone,74447
FOREST - SIDE,MORC ANTELME,Mayfair,74447
FOREST - SIDE,MORC ANTELME,Orient,74447
FOREST - SIDE,MORC ANTELME,Stafford,74447
FOREST - SIDE,MORC CARBONEL,Swift lane,74427
FOREST - SIDE,MORC DEVOYENNE,,74428
FOREST - SIDE,MORC LECLEZIO,,74429
FOREST - SIDE,MORC PIAT,Meadow Lark Lane,74430
FOREST - SIDE,MORC PIAT,Osprey Street,74430
FOREST - SIDE,MORC PIAT,Pheasant lane,74430
FOREST - SIDE,MORC PIAT,Sand Piper lane,74430
FOREST - SIDE,MORC PIAT,Sheldrake Lane,74430
FOREST - SIDE,MORC PILOT,,74448
FOREST - SIDE,MORCELLEMENT DARUTY,,74532
FOREST - SIDE,MORCELLEMENT RAMALINGUM,Bungsy Lane,74556
FOREST - SIDE,MORCELLEMENT RAMALINGUM,Domur lane,74556
FOREST - SIDE,MORCELLEMENT RAMALINGUM,Cardinal Margeot Street,74556
FOREST - SIDE,MORCELLEMENT RAMALINGUM,G Colin Street (North side) from Margeot to Ramalingum,74556
FOREST - SIDE,MORCELLEMENT RAMALINGUM,Ramalingum Lane,74556
FOREST - SIDE,PUBLIC SERVICE COMMISSION,,74434
FOREST - SIDE,RESIDENCE LA COLOMBE,,74435
FOREST - SIDE,RESIDENCE LES COLONIES,,74436
FOREST - SIDE,RESIDENCE LES JASMINS,,74437
FOREST - SIDE,ROCHECOUSTE,Filling Station Rochecouste,74438
FOREST - SIDE,ROCHECOUSTE,Hibiscus,74438
FOREST - SIDE,ROCHECOUSTE,Olsen,74438
FOREST - SIDE,ROCHECOUSTE,Hortensia,74438
FOREST - SIDE,ROCHECOUSTE,Jasmin,74438
FOREST - SIDE,ROCHECOUSTE,Marguerite,74438
FOREST - SIDE,ROCHECOUSTE,Rochecouste St,74438
FOREST - SIDE,ROCHECOUSTE,Rochecouste Lane,74438
FOREST - SIDE,ROCHECOUSTE,Forum,74438
FOREST - SIDE,ROCHECOUSTE,NTA,74438
FOREST - SIDE,ROCHECOUSTE,Community Health centre,74438
FOREST - SIDE,ROCHECOUSTE,Fire Station,74438
FOREST - SIDE,ROCHECOUSTE,Decaen west,74438
Ebene,Ebene Cybercity,,72201
Ebene,Ebene S.E (Ebene Housing Estate),,72202
Ebene,Morc Ebene,,72203
Dagotiere,L'Assurance,,80201
Dagotiere,Lower Dagotiere,,80202
Dagotiere,NHDC Dagotiere,,80203
Dagotiere,Upper Dagotiere,,80204
Dagotiere,Valetta,,80205
Dubreuil,DUBREUIL,,81501
Dubreuil,NHDC DUBREUIL,,81502
Dubreuil,RISHI DAYANAND,,81503
Dubreuil,SAMLO,,81504
Eau Coulee,Abbe de la caille,,74301
Eau Coulee,Abbe Laval,,74202
Eau Coulee,Bougainville ,,74203
Eau Coulee,Camp Caval,,74504
Eau Coulee,Camp Dhoby,,74305
Eau Coulee,Camp Levieux,,74306
Eau Coulee,Camp Pierrot,,74207
Eau Coulee,Camp Rouillard,,74253
Eau Coulee,Camp Rouillard,,74208
Eau Coulee,Castel, ,73655
Eau Coulee,Castel,,74109
Eau Coulee,Charles Regnaud, ,74257
Eau Coulee,Cite du Pavillon,,74310
Eau Coulee,Cite Malherbes B,,74311
Eau Coulee,Cite MalherbesA,,74312
Eau Coulee,Cite Rivet,,74313
Eau Coulee,Cite Souchon, ,74214
Eau Coulee,Cite Souchon ,,74314
Eau Coulee,Clement Charoux,,74315
Eau Coulee,Couvent De Lorette Road,,74316
Eau Coulee,Cpe Rd (Dove st-De  sornay st),,74217
Eau Coulee,Daruty De Grand Pre 1,,74218
Eau Coulee,Daruty DE Grand Pre 2,,74519
Eau Coulee,E.Coulee Royal Rd 1,,74220
Eau Coulee,E.Coulee Royal Rd 2,,74321
Eau Coulee,E.Coulee(Hissandee-C.Cheron,,74222
Eau Coulee,Eau Coulee Royal Road 2, ,74322
Eau Coulee,Engrais Cathan,,74323
Eau Coulee,Engrais Martial 1,,74124
Eau Coulee,Engrais Martial 2,,74225
Eau Coulee,Flat Bahemia,,74226
Eau Coulee,Flat Baissac,,74327
Eau Coulee,Flat Bonomally ,,74328
Eau Coulee,Flat Henessy,,74229
Eau Coulee,Flat Joomun,,74330
Eau Coulee,Hissandee ,,74231
Eau Coulee,La Mairee,,74232
Eau Coulee,Labourdonnais, ,74360
Eau Coulee,Lapeyrouse,,74233
Eau Coulee,Mgr Leen, ,74359
Eau Coulee,Morc Burtun 111,,74334
Eau Coulee,Morc Nasapen,,74336
Eau Coulee,Morc Piat, ,74535
Eau Coulee,Morc Piat,,74235
Eau Coulee,Morc. Adam,,74337
Eau Coulee,Morc. Baptiste,,74338
Eau Coulee,Morc. Camphriers,,74339
Eau Coulee,Morc. Cantin ,,74340
Eau Coulee,Morc. Hossenbux,,74341
Eau Coulee,Municipal House,,74342
Eau Coulee,NHDC Complex ,,74343
Eau Coulee,NHDC Prevert,,74344
Eau Coulee,Notre Dame de Lorette Street, ,74357
Eau Coulee,Pinewood, ,73654
Eau Coulee,Pope Henessy 1,,74245
Eau Coulee,Pope Henessy 2,,74446
Eau Coulee,Quatre Carreaux,,74347
Eau Coulee,Remono,,74248
Eau Coulee,Remono,,74449
Eau Coulee,Robinson ,,74550
Eau Coulee,Royal Rd Shell- Pope Henessy,,74451
Eau Coulee,Sir William Newton,,74252
Eau Coulee,Terre Coupe ,,74553
Eau Coulee,Tout Court,,74354
Eau Coulee,Trou Aux Cerfs,,74555
Eau Coulee,Villa Chambly,,74356
Eau Coulee,Wooton, ,74362
Creve Coeur,Creve Coeur,,20401
Creve Coeur,Morc.Creve ,,20402
Creve Coeur,Ripaille        1/2/3,,20403
Creve Coeur,Robinson (Right side),,20404
Creve Coeur,Thomassin,,20405
Creve Coeur,Upper C. Coeur,,20406
D'Epinay,Camp Creole,,20501
D'Epinay,Cite C.H.A,,20502
D'Epinay,Depinay Village,,20503
D'Epinay,Domaine de Rosalie,,20504
D'Epinay,Grande Rosalie,,20505
D'Epinay,Ilot,,20506
D'Epinay,Jouvence,,20507
D'Epinay,Le Plessis Mount,,20508
D'Epinay,Mme Cayeux,,20515
D'Epinay,Mon Gout,,20514
D'Epinay,Mon Plaisir Mount,,20509
D'Epinay,Monc V.R.S,,20513
D'Epinay,Monc. Juwaheer,,20512
D'Epinay,Monc. Le Plessis,,20510
D'Epinay,Monc. Mount,,20511
D'Epinay,The Mount,,20516
Curepipe,Arcades Currimjee,,74501
Curepipe,B. Sequard,,74503
Curepipe,Barracks,,74502
Curepipe,Charles Lees,,74404
Curepipe,Clos  de la tour,,74405
Curepipe,Commerford,,74506
Curepipe,Commerson,,74407
Curepipe,E. Laurent,,74208
Curepipe,Flat Lotus,,74309
Curepipe,Flat Mesnil,,74410
Curepipe,Flat St. Antoine,,74311
Curepipe,Galeries Y. Palach,,74412
Curepipe,Garden,,74213
Curepipe,Higginson,,74414
Curepipe,Ian Palach,,74415
Curepipe,L.Geoffroy,,74517
Curepipe,Les Casernes,,74216
Curepipe,Malartic,,74418
Curepipe,Malherbes,,74319
Curepipe,Morc Faucon,,74220
Curepipe,Morc Souchon,,74222
Curepipe,Morc.Senneville,,74221
Curepipe,Municipality,,74423
Curepipe,Noelville,,74224
Curepipe,Queen Elizabeth,,74425
Curepipe,R.Gujadhur,,74426
Curepipe,Robinson 1,,74527
Curepipe,Robinson 2,,74528
Curepipe,Robinson 3,,74529
Curepipe,Royal College,,74430
Curepipe,Salaffa Region,,74431
Curepipe,Ste Therese,,74432
Curepipe,Stevenson,,74533
Curepipe,Talipots,,74234
Curepipe,Thomy D'Arifat,,74335
Curepipe,W. Churchill,,74536
Congomah,Cite E.D.C,,20302
Congomah,Congomah,,20301
Congomah,Royal Rd,,20303
Cluny,Bemanique,,50501
Cluny,Camp Bengali,,50502
Cluny,Camp Ramdin,,50503
Cluny,Cluny,,50504
Cluny,Eau Bleue Tostee,,50505
Cluny,Railway,,50506
Cottage,Cite C.H.A,,30201
Cottage,Cottage North,,30202
Cottage,Cottage South,,30203
Cottage,Morc Beau Plateau,,30204
Cottage,Morc Kestrel,,30205
Cottage,Morc VRS,,30206
Cottage,NHDC,,30207
Chemin Grenier,Adventist RD,,60401
Chemin Grenier,Camp Barbe,,60402
Chemin Grenier,Camp Charlot,,60403
Chemin Grenier,Camp Fanny,,60404
Chemin Grenier,Camp Fanny Lorquet,,60405
Chemin Grenier,Camp Galets,,60406
Chemin Grenier,Camp Goolbar,,60407
Chemin Grenier,Camp Jeannette,,60408
Chemin Grenier,Camp Lilas,,60409
Chemin Grenier,Florentina,,60410
Chemin Grenier,Jooloom,,60411
Chemin Grenier,Jumbo,,60412
Chemin Grenier,Lotus,,60413
Chemin Grenier,Mont Carmel,,60414
Chemin Grenier,Morc Dunputh,,60415
Chemin Grenier,Mosque Rd,,60416
Chemin Grenier,New Mosque,,60417
Chemin Grenier,Plaine des Galets,,60418
Chemin Grenier,PlayGround,,60419
